jeszcze	,jeszcze	,qub	,	,
za	,za	,prep:gen	,	,
życia	,życie	,subst:sg:gen:n:ncol	,	,
legenda	,legenda	,subst:sg:nom:f	,	,
.	,.	,interp	,	,
&,,,,
W	,w	,prep:loc:nwok	,	,
Polsce	,Polska	,subst:sg:loc:f	,	,
czasami	,czas	,subst:pl:inst:m3	,	,
miewa	,miewać	,fin:sg:ter:imperf	,	,
się	,się	,qub	,	,
fantazję	,fantazja	,subst:sg:acc:f	,	,
",	",",	",interp	,	,
chociaż	,chociaż	,comp	,	,
nie	,nie	,qub	,	,
ma	,mieć	,fin:sg:ter:imperf	,	,
u	,u	,prep:gen	,	,
nas	,my	,ppron12:pl:gen:m1:pri	,	,
fantazji	,fantazja	,subst:sg:gen:f	,	,
aż	,aż	,qub	,	,
tak	,tak	,adv:pos	,	,
wiele	,wiele	,num:pl:acc:f:rec	,	,
",	",",	",interp	,	,
jak	,jak	,conj	,	,
sami	,sam	,adj:pl:nom:m1:pos	,	,
święcie	,święcie	,adv:pos	,	,
w	,w	,prep:acc:nwok	,	,
to	,to	,subst:sg:acc:n:ncol	,	,
wierzymy	,wierzyć	,fin:pl:pri:imperf	,	,
",	",",	",interp	,	,
ułańska	,ułański	,adj:sg:nom:f:pos	,X	,M
fantazja	,fantazja	,subst:sg:nom:f	,X	,M
to	,to	,pred	,	,
fantazja	,fantazja	,subst:sg:nom:f	,	,
napędzana	,napędzać	,ppas:sg:nom:f:imperf:aff	,X	,M
alkoholem	,alkohol	,subst:sg:inst:m3	,X	,M
.	,.	,interp	,	,
&,,,,
Stwierdził	,stwierdzić	,praet:sg:m1:perf	,	,
",	",",	",interp	,	,
że	,że	,comp	,	,
tli	,tlić	,fin:sg:ter:imperf	,	,
się	,się	,qub	,	,
jeszcze	,jeszcze	,qub	,	,
w	,w	,prep:loc:nwok	,	,
nim	,on	,ppron3:sg:loc:n:ter:akc:praep	,	,
iskierka	,iskierka	,subst:sg:nom:f	,	,
nadziei	,nadzieja	,subst:sg:gen:f	,	,
",	",",	",interp	,	,
że	,że	,comp	,	,
niegdyś	,niegdyś	,adv	,	,
polski	,polski	,adj:sg:nom:m3:pos	,X	,L
Lwów	,Lwów	,subst:sg:nom:m3	,X	,L
znowu	,znowu	,qub	,	,
będzie	,być	,bedzie:sg:ter:imperf	,	,
polski	,polski	,adj:sg:nom:m3:pos	,	,
",	",",	",interp	,	,
a	,a	,conj	,	,
w	,w	,prep:loc:nwok	,	,
nim	,on	,ppron3:sg:loc:m3:ter:akc:praep	,	,
obudzi	,obudzić	,fin:sg:ter:perf	,	,
się	,się	,qub	,	,
chęć	,chęć	,subst:sg:acc:f	,	,
wskoczenia	,wskoczyć	,ger:sg:gen:n:perf:aff	,	,
na	,na	,prep:acc	,	,
koń	,koń	,subst:sg:nom:m2	,	,
z	,z	,prep:inst:nwok	,	,
szabelką	,szabelka	,subst:sg:inst:f	,	,
i	,i	,conj	,	,
popędzenia	,popędzić	,ger:sg:gen:n:perf:aff	,	,
tam	,tam	,adv	,	,
z	,z	,prep:inst:nwok	,	,
ułańską	,ułański	,adj:sg:inst:f:pos	,X	,M
fantazją	,fantazja	,subst:sg:inst:f	,X	,M
.	,.	,interp	,	,
&,,,,
Pragnąc	,pragnąć	,pcon:imperf	,	,
tę	,ten	,adj:sg:acc:f:pos	,X	,L
wartość	,wartość	,subst:sg:acc:f	,X	,L
ochronić	,ochronić	,inf:perf	,	,
i	,i	,conj	,	,
uwypuklić	,uwypuklić	,inf:perf	,	,
",	",",	",interp	,	,
premier	,premier	,subst:sg:nom:m1	,	,
słusznie	,słusznie	,adv:pos	,	,
ocenił	,ocenić	,praet:sg:m1:perf	,	,
",	",",	",interp	,	,
że	,że	,comp	,	,
posiadanie	,posiadać	,ger:sg:nom:n:imperf:aff	,	,
przez	,przez	,prep:acc:nwok	,	,
jadącego	,jechać	,pact:sg:acc:m1:imperf:aff	,	,
rowerem	,rower	,subst:sg:inst:m3	,	,
Dąbrowskiego	,Dąbrowski	,subst:sg:gen:m1	,	,
zero	,zero	,subst:sg:nom:n:ncol	,	,
siedmiu	,siedem	,num:pl:gen:m3:congr:ncol	,	,
promili	,promil	,subst:pl:gen:m3	,	,
alkoholu	,alkohol	,subst:sg:gen:m3	,	,
we	,w	,prep:loc:wok	,	,
krwi	,krew	,subst:sg:loc:f	,	,
to	,to	,pred	,	,
nie	,nie	,qub	,	,
jest	,być	,fin:sg:ter:imperf	,	,
żadne	,żaden	,adj:sg:nom:n:pos	,	,
tam	,tam	,qub	,	,
przestępstwo	,przestępstwo	,subst:sg:nom:n:ncol	,	,
",	",",	",interp	,	,
a	,a	,conj	,	,
jedynie	,jedynie	,qub	,	,
przejaw	,przejaw	,subst:sg:nom:m3	,	,
ułańskiej	,ułański	,adj:sg:gen:f:pos	,X	,M
fantazji	,fantazja	,subst:sg:gen:f	,X	,M
",	",",	",interp	,	,
tak	,tak	,adv:pos	,	,
bliskiej	,bliski	,adj:sg:gen:f:pos	,X	,M
sercu	,serce	,subst:sg:dat:n:ncol	,X	,M
każdego	,każdy	,adj:sg:acc:m1:pos	,X	,M
Polaka	,Polak	,subst:sg:acc:m1	,X	,M
.	,.	,interp	,	,
&,,,,
"""	","""	",interp	,	,
Coś	,coś	,subst:sg:nom:n:ncol	,	,
"""	","""	",interp	,	,
to	,to	,pred	,	,
niewiadoma	,niewiadoma	,subst:sg:nom:f	,	,
",	",",	",interp	,	,
to	,to	,comp	,	,
owo	,ów	,adj:sg:nom:n:pos	,	,
dostrzeżone	,dostrzec	,ppas:sg:nom:n:perf:aff	,	,
",	",",	",interp	,	,
usłyszane	,usłyszeć	,ppas:sg:nom:n:perf:aff	,	,
",	",",	",interp	,	,
przeczytane	,przeczytać	,ppas:sg:nom:n:perf:aff	,	,
",	",",	",interp	,	,
którego	,który	,adj:sg:gen:n:pos	,	,
właśnie	,właśnie	,adv	,	,
nie	,nie	,qub	,	,
rozumiem	,rozumieć	,fin:sg:pri:imperf	,	,
.	,.	,interp	,	,
"""	","""	",interp	,	,
Czymś	,coś	,subst:sg:inst:n:ncol	,	,
"""	","""	",interp	,	,
to	,to	,subst:sg:nom:n:ncol	,	,
nadchodząca	,nadchodzić	,pact:sg:nom:f:imperf:aff	,	,
pomoc	,pomoc	,subst:sg:acc:f	,	,
",	",",	",interp	,	,
bezpieczna	,bezpieczny	,adj:sg:nom:f:pos	,X	,M
przystań	,przystań	,subst:sg:nom:f	,X	,M
",	",",	",interp	,	,
wybawienie	,wybawienie	,subst:sg:nom:n:ncol	,	,
.	,.	,interp	,	,
&,,,,
Dzięki	,dzięki	,prep:dat	,	,
zapewnionemu	,zapewnić	,ppas:sg:dat:m3:perf:aff	,X	,L
budżetowi	,budżet	,subst:sg:dat:m3	,X	,L
macie	,mieć	,fin:pl:sec:imperf	,	,
poczucie	,poczucie	,subst:sg:nom:n:ncol	,	,
bezpiecznej	,bezpieczny	,adj:sg:gen:f:pos	,X	,M
przystani	,przystań	,subst:sg:gen:f	,X	,M
?	,?	,interp	,	,
&,,,,
Aby	,aby	,comp	,	,
śmy	,być	,aglt:pl:pri:imperf:nwok	,	,
znowu	,znowu	,qub	,	,
byli	,być	,praet:pl:m1:imperf	,	,
sobie	,soba	,subst:sg:dat:f	,	,
potrzebni	,potrzebny	,adj:pl:nom:m1:pos	,	,
",	",",	",interp	,	,
byli	,być	,praet:pl:m1:imperf	,	,
dla	,dla	,prep:gen	,	,
siebie	,siebie	,siebie:gen	,	,
oparciem	,oparcie	,subst:sg:inst:n:ncol	,	,
i	,i	,conj	,	,
bezpieczną	,bezpieczny	,adj:sg:inst:f:pos	,X	,M
przystanią	,przystań	,subst:sg:inst:f	,X	,M
.	,.	,interp	,	,
&,,,,
Bazy	,baza	,subst:pl:nom:f	,	,
i	,i	,conj	,	,
kryjówki	,kryjówka	,subst:pl:nom:f	,	,
w	,w	,prep:loc:nwok	,	,
pieczarach	,pieczar	,subst:pl:loc:m3	,	,
i	,i	,conj	,	,
na	,na	,prep:loc	,	,
pustyniach	,pustynia	,subst:pl:loc:f	,	,
pod	,pod	,prep:inst:nwok	,	,
Kandaharem	,kandahar	,subst:sg:inst:m3	,	,
",	",",	",interp	,	,
Chostem	,Chostem	,ign	,	,
i	,i	,conj	,	,
Dżalalabadem	,Dżalalabadem	,ign	,	,
znów	,znów	,qub	,	,
stały	,stać	,praet:pl:f:perf	,	,
się	,się	,qub	,	,
bezpieczną	,bezpieczny	,adj:sg:inst:f:pos	,X	,M
przystanią	,przystań	,subst:sg:inst:f	,X	,M
dla	,dla	,prep:gen	,	,
bezrobotnych	,bezrobotny	,subst:pl:gen:m1	,	,
wojowników	,wojownik	,subst:pl:gen:m1	,	,
",	",",	",interp	,	,
tysięcy	,tysiąc	,subst:pl:gen:m3	,	,
wyjętych	,wyjąć	,ppas:pl:gen:m3:perf:aff	,	,
spod	,spod	,prep:gen:nwok	,	,
prawa	,prawo	,subst:sg:gen:n:ncol	,	,
buntowników	,buntownik	,subst:pl:gen:m1	,	,
i	,i	,conj	,	,
wygnańców	,wygnaniec	,subst:pl:gen:m1	,	,
z	,z	,prep:gen:nwok	,	,
całego	,cały	,adj:sg:gen:m3:pos	,X	,M
świata	,świat	,subst:sg:gen:m3	,X	,M
.	,.	,interp	,	,
&,,,,
Dziś	,dziś	,adv	,	,
jednak	,jednak	,conj	,	,
musimy	,musić	,fin:pl:pri:imperf	,	,
się	,się	,qub	,	,
przygotować	,przygotować	,inf:perf	,	,
do	,do	,prep:gen	,	,
szczególnego	,szczególny	,adj:sg:gen:m3:pos	,X	,M
wstrząsu	,wstrząs	,subst:sg:gen:m3	,X	,M
",	",",	",interp	,	,
do	,do	,prep:gen	,	,
opuszczenia	,opuścić	,ger:sg:gen:n:perf:aff	,	,
bezpiecznej	,bezpieczny	,adj:sg:gen:f:pos	,X	,M
przystani	,przystań	,subst:sg:gen:f	,X	,M
humanizmu	,humanizm	,subst:sg:gen:m3	,	,
",	",",	",interp	,	,
w	,w	,prep:loc:nwok	,	,
której	,który	,adj:sg:loc:f:pos	,	,
tkwimy	,tkwić	,fin:pl:pri:imperf	,	,
od	,od	,prep:gen:nwok	,	,
ponad	,ponad	,qub	,	,
dwóch	,dwa	,num:pl:gen:m3:congr:ncol	,	,
tysięcy	,tysiąc	,subst:pl:gen:m3	,	,
lat	,rok	,subst:pl:gen:m3	,	,
.	,.	,interp	,	,
&,,,,
Na	,na	,prep:acc	,	,
szczęście	,szczęście	,subst:sg:acc:n:ncol	,	,
jacht	,jacht	,subst:sg:nom:m3	,	,
znajdował	,znajdować	,praet:sg:m3:imperf	,	,
się	,się	,qub	,	,
już	,już	,qub	,	,
w	,w	,prep:loc:nwok	,	,
bezpiecznej	,bezpieczny	,adj:sg:loc:f:pos	,X	,L
przystani	,przystań	,subst:sg:loc:f	,X	,L
.	,.	,interp	,	,
&,,,,
Na	,na	,prep:acc	,	,
tę	,ten	,adj:sg:acc:f:pos	,X	,L
decyzję	,decyzja	,subst:sg:acc:f	,X	,L
trzeba	,trzeba	,pred	,	,
było	,być	,praet:sg:n:imperf	,	,
czekać	,czekać	,inf:imperf	,	,
ponad	,ponad	,qub	,	,
czterdzieści	,czterdzieści	,num:pl:acc:m3:rec:ncol	,	,
lat	,rok	,subst:pl:gen:m3	,	,
",	",",	",interp	,	,
bowiem	,bowiem	,comp	,	,
tyle	,tyle	,num:pl:acc:m3:rec	,	,
lat	,rok	,subst:pl:gen:m3	,	,
pałac	,pałac	,subst:sg:nom:m3	,	,
był	,być	,praet:sg:m3:imperf	,	,
bez	,bez	,prep:gen:nwok	,	,
gospodarza	,gospodarz	,subst:sg:gen:m1	,	,
",	",",	",interp	,	,
zdany	,zdać	,ppas:sg:nom:m1:perf:aff	,	,
na	,na	,prep:acc	,	,
kaprysy	,kaprys	,subst:pl:acc:m3	,	,
aury	,aura	,subst:sg:gen:f	,	,
",	",",	",interp	,	,
aktywność	,aktywność	,subst:sg:nom:f	,	,
szabrowników	,szabrownik	,subst:pl:gen:m1	,	,
i	,i	,conj	,	,
różnego	,różny	,adj:sg:gen:m3:pos	,X	,L
rodzaju	,rodzaj	,subst:sg:gen:m3	,X	,L
marginesu	,margines	,subst:sg:gen:m3	,	,
społecznego	,społeczny	,adj:sg:gen:m3:pos	,	,
",	",",	",interp	,	,
który	,który	,adj:sg:nom:m3:pos	,	,
znalazł	,znaleźć	,praet:sg:m3:perf	,	,
sobie	,soba	,subst:sg:dat:f	,	,
w	,w	,prep:loc:nwok	,	,
murach	,mur	,subst:pl:loc:m3	,	,
bezpieczną	,bezpieczny	,adj:sg:acc:f:pos	,X	,M
przystań	,przystań	,subst:sg:acc:f	,X	,M
.	,.	,interp	,	,
&,,,,
Od	,od	,prep:gen:nwok	,	,
czasów	,czas	,subst:pl:gen:m3	,	,
rewolucji	,rewolucja	,subst:sg:gen:f	,	,
francuskiej	,francuski	,adj:sg:gen:f:pos	,	,
dopieszczali	,dopieszczać	,praet:pl:m1:imperf	,	,
spragnioną	,spragniony	,adj:sg:acc:f:pos	,	,
bezpiecznej	,bezpieczny	,adj:sg:dat:f:pos	,X	,M
przystani	,przystań	,subst:sg:dat:f	,X	,M
światową	,światowy	,adj:sg:acc:f:pos	,X	,
elitę	,elita	,subst:sg:acc:f	,X	,
finansową	,finansowy	,adj:sg:acc:f:pos	,	,
.	,.	,interp	,	,
&,,,,
Niech	,niech	,qub	,	,
odczuje	,odczuć	,fin:sg:ter:perf	,	,
",	",",	",interp	,	,
iż	,iż	,comp	,	,
rodzina	,rodzina	,subst:sg:nom:f	,	,
to	,to	,pred	,	,
nie	,nie	,qub	,	,
tylko	,tylko	,qub	,	,
bezpieczna	,bezpieczny	,adj:sg:nom:f:pos	,X	,M
przystań	,przystań	,subst:sg:nom:f	,X	,M
",	",",	",interp	,	,
w	,w	,prep:loc:nwok	,	,
której	,który	,adj:sg:loc:f:pos	,	,
można	,można	,pred	,	,
od	,od	,prep:gen:nwok	,	,
czasu	,czas	,subst:sg:gen:m3	,	,
do	,do	,prep:gen	,	,
czasu	,czas	,subst:sg:gen:m3	,	,
przycumować	,przycumować	,inf:perf	,	,
",	",",	",interp	,	,
ale	,ale	,conj	,	,
także	,także	,qub	,	,
odpowiedzialność	,odpowiedzialność	,subst:sg:acc:f	,	,
.	,.	,interp	,	,
&,,,,
Owszem	,owszem	,interj	,	,
-	,-	,interp	,	,
odpowiedział	,odpowiedzieć	,praet:sg:m1:perf	,	,
Jerzy	,Jerzy	,subst:sg:nom:m1	,	,
Pomianowski	,Pomianowski	,subst:sg:nom:m1	,	,
",	",",	",interp	,	,
chrząknął	,chrząknąć	,praet:sg:m1:perf	,	,
uroczyście	,uroczyście	,adv:pos	,	,
i	,i	,conj	,	,
roztoczył	,roztoczyć	,praet:sg:m1:perf	,	,
przede	,przed	,prep:inst:wok	,	,
mną	,ja	,ppron12:sg:inst:m1:pri	,	,
barwny	,barwny	,adj:sg:nom:m3:pos	,X	,M
opis	,opis	,subst:sg:nom:m3	,X	,M
spotkania	,spotkanie	,subst:sg:gen:n:ncol	,	,
u	,u	,prep:gen	,	,
Witkacego	,Witkacy	,subst:sg:gen:m1	,	,
",	",",	",interp	,	,
perlistego	,perlisty	,adj:sg:gen:m3:pos	,X	,M
śmiechu	,śmiech	,subst:sg:gen:m3	,X	,M
pięknej	,piękny	,adj:sg:gen:f:pos	,	,
i	,i	,conj	,	,
utalentowanej	,utalentowany	,adj:sg:gen:f:pos	,X	,L
Alicji	,Alicja	,subst:sg:gen:f	,X	,L
",	",",	",interp	,	,
rozmowy	,rozmowa	,subst:pl:acc:f	,	,
o	,o	,prep:loc	,	,
zbliżającej	,zbliżać	,pact:sg:loc:f:imperf:aff	,	,
się	,się	,qub	,	,
wojnie	,wojna	,subst:sg:loc:f	,	,
",	",",	",interp	,	,
a	,a	,conj	,	,
potem	,potem	,adv	,	,
wspólnej	,wspólny	,adj:sg:gen:f:pos	,	,
z	,z	,prep:inst:nwok	,	,
Witkacym	,Witkacy	,subst:sg:inst:m1	,	,
podróży	,podróża	,subst:sg:gen:f	,	,
do	,do	,prep:gen	,	,
Drohobycza	,Drohobycz	,subst:sg:gen:m3	,	,
",	",",	",interp	,	,
do	,do	,prep:gen	,	,
Bruno	,Bruno	,subst:sg:nom:m1	,	,
Schulza	,Schulz	,subst:sg:gen:m1	,	,
.	,.	,interp	,	,
&,,,,
Ale	,ale	,conj	,	,
cytowanie	,cytować	,ger:sg:nom:n:imperf:aff	,	,
wyrwanych	,wyrwać	,ppas:pl:gen:m3:perf:aff	,	,
z	,z	,prep:gen:nwok	,	,
kontekstu	,kontekst	,subst:sg:gen:m3	,	,
zdań	,zdanie	,subst:pl:gen:n:ncol	,	,
i	,i	,conj	,	,
wyrazów	,wyraz	,subst:pl:gen:m3	,	,
oraz	,oraz	,conj	,	,
barwne	,barwny	,adj:pl:nom:m3:pos	,X	,M
opisy	,opis	,subst:pl:nom:m3	,X	,M
zdarzeń	,zdarzenie	,subst:pl:gen:n:ncol	,	,
nie	,nie	,qub	,	,
zastąpią	,zastąpić	,fin:pl:ter:perf	,	,
rzetelnej	,rzetelny	,adj:sg:gen:f:pos	,X	,L
wiedzy	,wiedza	,subst:sg:gen:f	,X	,L
o	,o	,prep:loc	,	,
uwarunkowaniach	,uwarunkowanie	,subst:pl:loc:n:ncol	,	,
prawnych	,prawny	,adj:pl:gen:n:pos	,	,
tej	,ten	,adj:sg:gen:f:pos	,X	,L
sprawy	,sprawa	,subst:sg:gen:f	,X	,L
.	,.	,interp	,	,
&,,,,
Barwny	,barwny	,adj:sg:nom:m3:pos	,X	,M
opis	,opis	,subst:sg:nom:m3	,X	,M
tego	,ten	,adj:sg:gen:m3:pos	,X	,L
zjawiska	,zjawisko	,subst:sg:gen:n:ncol	,X	,L
znajdujemy	,znajdywać	,fin:pl:pri:imperf	,	,
u	,u	,prep:gen	,	,
bizantyńskiego	,bizantyński	,adj:sg:gen:m1:pos	,X	,L
historyka	,historyk	,subst:sg:gen:m1	,X	,L
Prokopiusza	,Prokopiusza	,ign	,	,
z	,z	,prep:gen:nwok	,	,
Cezarei	,Cezarei	,ign	,	,
.	,.	,interp	,	,
&,,,,
Co	,co	,subst:sg:nom:n:ncol	,	,
ważne	,ważny	,adj:sg:nom:n:pos	,	,
jednak	,jednak	,conj	,	,
",	",",	",interp	,	,
podróżnicy	,podróżnik	,subst:pl:nom:m1	,	,
polscy	,polski	,adj:pl:nom:m1:pos	,	,
bardzo	,bardzo	,adv:pos	,	,
szybko	,szybko	,adv:pos	,	,
włączyli	,włączyć	,praet:pl:m1:perf	,	,
się	,się	,qub	,	,
w	,w	,prep:acc:nwok	,	,
nurt	,nurt	,subst:sg:acc:m3	,	,
kultury	,kultura	,subst:sg:gen:f	,	,
europejskiej	,europejski	,adj:sg:gen:f:pos	,	,
i	,i	,conj	,	,
pozostawili	,pozostawić	,praet:pl:m1:perf	,	,
barwne	,barwny	,adj:pl:acc:m3:pos	,X	,M
opisy	,opis	,subst:pl:acc:m3	,X	,M
swych	,swój	,adj:pl:gen:f:pos	,X	,L
peregrynacji	,peregrynacja	,subst:pl:gen:f	,X	,L
.	,.	,interp	,	,
&,,,,
Historia	,historia	,subst:sg:nom:f	,	,
",	",",	",interp	,	,
którą	,który	,adj:sg:acc:f:pos	,,
bracia	,brat	,subst:pl:nom:m1	,,
Grimm	,Grimm	,subst:sg:nom:f	,	,
pierwotnie	,pierwotnie	,adv:pos	,	,
umieścili	,umieścić	,praet:pl:m1:perf	,	,
na	,na	,prep:loc	,	,
kartach	,karta	,subst:pl:loc:f	,	,
słynnego	,słynny	,adj:sg:gen:m3:pos	,X	,L
zbioru	,zbiór	,subst:sg:gen:m3	,X	,L
baśni	,baśń	,subst:sg:gen:f	,	,
",	",",	",interp	,	,
zawierała	,zawierać	,praet:sg:f:imperf	,	,
także	,także	,qub	,	,
barwne	,barwny	,adj:pl:nom:m3:pos	,X	,M
opisy	,opis	,subst:pl:nom:m3	,X	,M
kar	,kara	,subst:pl:gen:f	,	,
spotykających	,spotykać	,pact:pl:gen:f:imperf:aff	,	,
złe	,zły	,adj:pl:acc:f:pos	,X	,L
siostry	,siostra	,subst:pl:nom:f	,X	,L
tytułowej	,tytułowy	,adj:sg:gen:f:pos	,X	,L
bohaterki	,bohaterka	,subst:sg:gen:f	,X	,L
.	,.	,interp	,	,
&,,,,
Jego	,on	,ppron3:sg:gen:m1:ter:akc:npraep	,	,
odezwy	,odezw	,subst:pl:nom:m3	,	,
i	,i	,conj	,	,
listy	,list	,subst:pl:nom:m3	,	,
opublikowane	,opublikować	,ppas:pl:nom:m3:perf:aff	,	,
przez	,przez	,prep:acc:nwok	,	,
prasę	,prasa	,subst:sg:acc:f	,	,
są	,być	,fin:pl:ter:imperf	,	,
dramatycznym	,dramatyczny	,adj:sg:inst:m3:pos	,	,
i	,i	,conj	,	,
barwnym	,barwny	,adj:sg:inst:m3:pos	,X	,M
opisem	,opis	,subst:sg:inst:m3	,X	,M
sytuacji	,sytuacja	,subst:pl:gen:f	,	,
żyjących	,żyć	,pact:pl:gen:f:imperf:aff	,	,
w	,w	,prep:loc:nwok	,	,
nędzy	,nędza	,subst:sg:loc:f	,	,
i	,i	,conj	,	,
zapomnieniu	,zapomnienie	,subst:sg:loc:n:ncol	,	,
Indian	,Indianin	,subst:pl:gen:m1	,	,
.	,.	,interp	,	,
&,,,,
Również	,również	,qub	,	,
inne	,inny	,adj:pl:nom:f:pos	,X	,L
powieści	,powieść	,subst:pl:nom:f	,X	,L
Rodziewiczowny	,Rodziewiczowny	,ign	,	,
",	",",	",interp	,	,
choć	,choć	,comp	,	,
dziś	,dziś	,subst:sg:nom:n:ncol	,	,
uchodzą	,uchodzić	,fin:pl:ter:imperf	,	,
za	,za	,prep:acc	,	,
nieco	,nieco	,adv	,	,
archaiczne	,archaiczny	,adj:pl:acc:m3:pos	,	,
",	",",	",interp	,	,
zawierają	,zawierać	,fin:pl:ter:imperf	,	,
barwne	,barwny	,adj:pl:nom:m3:pos	,X	,M
opisy	,opis	,subst:pl:nom:m3	,X	,M
poleskiej	,poleski	,adj:sg:gen:f:pos	,X	,L
przyrody	,przyroda	,subst:sg:gen:f	,X	,L
.	,.	,interp	,	,
&,,,,
Barwny	,barwny	,adj:sg:nom:m3:pos	,X	,M
opis	,opis	,subst:sg:nom:m3	,X	,M
tego	,ten	,adj:sg:gen:m3:pos	,X	,L
zjawiska	,zjawisko	,subst:sg:gen:n:ncol	,X	,L
znajdujemy	,znajdywać	,fin:pl:pri:imperf	,	,
u	,u	,prep:gen	,	,
bizantyńskiego	,bizantyński	,adj:sg:gen:m1:pos	,X	,L
historyka	,historyk	,subst:sg:gen:m1	,X	,L
Prokopiusza	,Prokopiusza	,ign	,	,
z	,z	,prep:gen:nwok	,	,
Cezarei	,Cezarei	,ign	,	,
.	,.	,interp	,	,
&,,,,
Byli	,być	,praet:pl:m1:imperf	,	,
nimi	,on	,ppron3:pl:inst:m1:ter:akc:praep	,	,
najczęściej	,często	,adv:sup	,	,
różni	,różny	,adj:pl:nom:m1:pos	,X	,L
erudyci	,erudyta	,subst:pl:nom:m1	,X	,L
kościelni	,kościelny	,adj:pl:nom:m1:pos	,	,
",	",",	",interp	,	,
czytujący	,czytywać	,pact:pl:nom:m1:imperf:aff	,	,
zamiast	,zamiast	,prep:gen	,	,
kryminałów	,kryminał	,subst:pl:gen:m3	,	,
równie	,równie	,adv:pos	,	,
mrożące	,mrozić	,pact:pl:acc:f:imperf:aff	,	,
krew	,krew	,subst:sg:acc:f	,	,
w	,w	,prep:loc:nwok	,	,
żyłach	,żyła	,subst:pl:loc:f	,	,
Pasje	,pasja	,subst:pl:acc:f	,	,
męczenników	,męczennik	,subst:pl:gen:m1	,	,
",	",",	",interp	,	,
dające	,dawać	,pact:sg:nom:n:imperf:aff	,	,
barwne	,barwny	,adj:pl:acc:m3:pos	,X	,M
opisy	,opis	,subst:pl:acc:m3	,X	,M
tortur	,tortura	,subst:pl:gen:f	,	,
zadawanych	,zadawać	,ppas:pl:gen:f:imperf:aff	,	,
pierwszym	,pierwszy	,adj:pl:dat:m1:pos	,X	,M
chrześcijanom	,chrześcijanin	,subst:pl:dat:m1	,X	,M
przez	,przez	,prep:acc:nwok	,	,
okrutnych	,okrutny	,adj:pl:acc:m1:pos	,X	,L
Rzymian	,rzymianin	,subst:pl:acc:m1	,X	,L
-	,-	,interp	,	,
najczęściej	,często	,adv:sup	,	,
wyssane	,wyssać	,ppas:pl:nom:m3:perf:aff	,	,
z	,z	,prep:gen:nwok	,	,
palca	,palec	,subst:sg:gen:m3	,	,
przez	,przez	,prep:acc:nwok	,	,
pobożnych	,pobożny	,adj:pl:acc:m1:pos	,X	,L
autorów	,autor	,subst:pl:acc:m1	,X	,L
.	,.	,interp	,	,
&,,,,
Oznacza	,oznaczać	,fin:sg:ter:imperf	,	,
to	,to	,subst:sg:nom:n:ncol	,	,
",	",",	",interp	,	,
że	,że	,comp	,	,
odtąd	,odtąd	,adv	,	,
pierwsze	,pierwszy	,adj:pl:acc:n:pos	,X	,M
skrzypce	,skrzypce	,subst:pl:acc:n:pt	,X	,M
w	,w	,prep:loc:nwok	,	,
państwie	,państwo	,subst:sg:loc:n:ncol	,	,
grać	,grać	,inf:imperf	,	,
będzie	,być	,bedzie:sg:ter:imperf	,	,
premier	,premier	,subst:sg:nom:m1	,	,
.	,.	,interp	,	,
&,,,,
15	,15	,dig	,	,
listopada	,listopad	,subst:sg:gen:m3	,	,
1983	,1983	,dig	,	,
został	,zostać	,praet:sg:m1:perf	,	,
członkiem	,członek	,subst:sg:inst:m1	,	,
grupy	,grupa	,subst:sg:gen:f	,	,
pierwszych	,pierwszy	,adj:pl:gen:n:pos	,X	,M
skrzypiec	,skrzypce	,subst:pl:gen:n:pt	,X	,M
Filharmoników	,filharmonik	,subst:pl:gen:m1	,	,
Berlińskich	,berliński	,adj:pl:gen:m1:pos	,	,
.	,.	,interp	,	,
&,,,,
Bycie	,być	,ger:sg:nom:n:imperf:aff	,	,
jego	,on	,ppron3:sg:gen:m1:ter:akc:npraep	,	,
menadżerką	,menadżerka	,subst:sg:inst:f	,	,
ją	,on	,ppron3:sg:acc:f:ter:akc:npraep	,	,
męczyło	,męczyć	,praet:sg:n:imperf	,	,
",	",",	",interp	,	,
bo	,bo	,comp	,	,
od	,od	,prep:gen:nwok	,	,
dwóch	,dwa	,num:pl:gen:m3:congr:ncol	,	,
lat	,rok	,subst:pl:gen:m3	,	,
on	,on	,ppron3:sg:nom:m1:ter:akc:npraep	,	,
był	,być	,praet:sg:m3:imperf	,	,
na	,na	,prep:loc	,	,
pierwszym	,pierwszy	,adj:sg:loc:m3:pos	,X	,M
planie	,plan	,subst:sg:loc:m3	,X	,M
",	",",	",interp	,	,
w	,w	,prep:loc:nwok	,	,
przeciwieństwie	,przeciwieństwo	,subst:sg:loc:n:ncol	,	,
do	,do	,prep:gen	,	,
poprzednich	,poprzedni	,adj:pl:gen:m3:pos	,X	,L
lat	,rok	,subst:pl:gen:m3	,X	,L
",	",",	",interp	,	,
gdzie	,gdzie	,adv	,	,
to	,to	,qub	,	,
ona	,on	,ppron3:sg:nom:f:ter:akc:npraep	,	,
grała	,grać	,praet:sg:f:imperf	,	,
pierwsze	,pierwszy	,adj:pl:acc:n:pos	,X	,M
skrzypce	,skrzypce	,subst:pl:acc:n:pt	,X	,M
.	,.	,interp	,	,
&,,,,
Czasami	,czas	,subst:pl:inst:m3	,	,
we	,w	,prep:loc:wok	,	,
fragmentach	,fragment	,subst:pl:loc:m3	,	,
w	,w	,prep:loc:nwok	,	,
technice	,technika	,subst:sg:loc:f	,	,
